order_id,supplier_id,supplier_name,product_id,product_name,category,order_date,expected_delivery,actual_delivery,quantity,unit_price,total_amount,warehouse_id,warehouse_location,status,quality_check,inspector,last_updated
ORD-00000117,SUP-00011,"Hatfield, Lyons and Richards",PRD-000030,Inverse real-time database,Raw Materials,2025-09-22,2025-11-16,2025-11-25,4905,1526.3514,7486753.62,WH-012,"Atlanta, GA",Ordered,Pending,,2025-01-18
ORD-00000118,SUP-00007,Anderson-Jackson,PRD-000040,Profit-focused zero tolerance info-mediaries,Textiles,2025-05-30,2025-06-14,2025-06-28,4201,1969.1027,8272200.44,WH-009,"New York, NY",Delivered,Fail,James Saunders,2024-04-26
ORD-00000119,SUP-00059,Campbell and Sons,PRD-000077,Devolved hybrid core,Raw Materials,2025-01-18,2025-03-12,2025-03-27,1043,8405.7516,8767198.92,WH-004,"Atlanta, GA",Ordered,Pending,,2024-12-28
ORD-00000120,SUP-00034,Krueger-Jackson,PRD-000048,Vision-oriented neutral neural-net,Textiles,2023-07-04,2023-08-23,2023-09-10,4223,2346.4393,9909013.16,WH-012,"Seattle, WA",Delivered,Pass,Elizabeth Mendoza,2025-03-04
ORD-00000121,SUP-00011,"Hatfield, Lyons and Richards",PRD-000091,Ameliorated impactful instruction set,Raw Materials,2025-10-17,2025-11-25,2025-11-25,3896,7439.7901,28985422.23,WH-011,"Seattle, WA",In Transit,Pending,,2024-08-14
ORD-00000122,,Fuller-Reyes,PRD-000043,Decentralized disintermediate database,Packaging,2023-08-22,2023-09-29,2023-08-02,1802,2892.6691,5212589.72,WH-004,"Seattle, WA",Cancelled,Pending,,2026-02-27
ORD-00000123,SUP-00028,Padilla PLC,PRD-000044,Pre-emptive discrete methodology,PACKAGING,2025-06-04,2025-06-14,,2078,4813.8586,10003198.17,WH-014,"Chicago, IL",Ordered,Pending,,2024-10-06
ORD-00000124,SUP-00064,Mitchell Ltd,PRD-000038,Organic actuating strategy,Textiles,2023-11-09,2023-12-26,2024-01-08,3130,2227.2626,6971331.94,WH-010,"Seattle, WA",Ordered,Pending,,2026-03-15
ORD-00000125,SUP-00003,Bennett PLC,PRD-000175,Triple-buffered secondary focus group,Machinery,2024-03-02,2024-04-18,2024-05-05,346,4581.3491,1585146.79,WH-004,"New York, NY",Cancelled,Pending,,2024-10-31
ORD-00000126,SUP-00065,Ellis Group,PRD-000096,Progressive empowering capability,ELECTRONICS,2025-04-08,2025-05-05,2025-05-03,1401,2173.3865,3044914.49,WH-007,"New York, NY",Ordered,Pending,,2024-05-14
ORD-00000127,SUP-00040,"Ford, Smith and Hodge",PRD-000058,Pre-emptive context-sensitive process improvement,Chemicals,2023-06-05,2023-06-12,2023-06-10,1047,9860.3242,10323759.44,WH-004,"Dallas, TX",Cancelled,Pending,,2024-06-28
ORD-00000128,SUP-00056,Garcia Group,PRD-000116,Open-architected logistical matrices,Food & Beverage,2024-12-09,2024-12-28,2025-01-08,0,5134.0084,14346803.85,WH-012,"New York, NY",In Transit,,,2024-12-08
ORD-00000129,SUP-00039,"Wiley, Brown and Sampson",PRD-000177,Ameliorated optimal encryption,Raw Materials,2024-06-09,2024-07-10,2024-07-09,-3185,4215.0192,13424836.15,WH-010,"New York, NY",Ordered,Pending,,2024-08-07
ORD-00000130,SUP-00065,Ellis Group,PRD-000165,Integrated 5thgeneration contingency,Electronics,2024-09-06,2024-09-25,2024-09-25,4297,1516.0701,6514553.22,WH-008,"New York, NY",In Transit,Pending,,2026-02-15
ORD-00000131,SUP-00064,Mitchell Ltd,PRD-000060,Ergonomic global architecture,Machinery,2025-11-16,2025-12-18,2026-01-06,4837,6416.5578,31036890.08,WH-006,"Seattle, WA",In Transit,Pending,,2026-04-04
ORD-00000132,SUP-00034,Krueger-Jackson,PRD-000102,Secured upward-trending workforce,Chemicals,2024-02-16,2024-03-27,,2812,8253.4695,23208756.23,WH-010,"Los Angeles, CA",Delivered,Pending,Michelle Evans,2025-05-15
ORD-00000133,SUP-00064,Mitchell Ltd,PRD-000167,Streamlined 24/7 success,Chemicals,2023-12-29,2024-02-07,,3095,5064.3819,15674261.98,WH-013,"Chicago, IL",Cancelled,,,2024-10-05
ORD-00000134,SUP-00077,Taylor-Evans,PRD-000100,Automated static software,Chemicals,2023-08-06,2023-09-21,2023-10-09,2900,8853.1167,25674038.43,WH-006,"New York, NY",Ordered,Pending,,2024-10-28
ORD-00000135,SUP-00054,Kane PLC,PRD-000054,Reactive holistic flexibility,Raw Materials,2025-05-22,2025-06-30,2025-06-30,1853,1951.983,3617024.5,WH-002,"Chicago, IL",Returned,,,2024-07-22
ORD-00000136,SUP-00010,Robertson and Sons,PRD-000120,Enhanced client-server throughput,Food & Beverage,2024-03-10,2024-04-20,2024-05-02,43,9376.0905,403171.89,WH-006,"New York, NY",Delivered,Pending,Taylor Smith,2024-06-06
ORD-00000137,SUP-00054,Kane PLC,PRD-000014,Upgradable composite firmware,Electronics,2024-06-03,2024-06-21,2024-07-08,1481,8894.3164,13172482.59,WH-003,"Los Angeles, CA",Returned,Fail,Jennifer Murphy,2025-09-07
ORD-00000138,SUP-00048,Morgan-Ware,PRD-000124,Polarized modular hardware,Machinery,2024-10-14,2024-11-23,,4847,2861.1062,13867781.75,WH-003,"Seattle, WA",Cancelled,Pending,,2025-03-30
ORD-00000139,SUP-00079,Mercado-Dorsey,PRD-000089,Managed bandwidth-monitored customer loyalty,Electronics,2023-09-13,2023-09-25,2023-10-11,3359,4566.1087,15337559.12,WH-011,"Dallas, TX",Cancelled,Pending,,2025-11-25
ORD-00000140,SUP-00027,"Ellis, Webb and Rivera",PRD-000120,Enhanced client-server throughput,Raw Materials,2026-01-12,2026-02-09,2026-02-16,882,6200.5405,5468876.72,WH-003,"Los Angeles, CA",Ordered,Pending,,2025-09-20
ORD-00000141,SUP-00034,Krueger-Jackson,PRD-000164,Profit-focused transitional data-warehouse,Chemicals,2024-04-03,2024-05-19,2024-03-05,2491,7466.9862,18600262.62,WH-014,"Seattle, WA",Ordered,Pending,,2024-12-20
ORD-00000142,SUP-00064,Mitchell Ltd,PRD-000070,Intuitive dedicated functionalities,Machinery,2023-08-19,2023-09-29,2023-10-10,4959,6204.8044,30769625.02,WH-010,"New York, NY",Returned,Pass,Keith Bush,2024-07-07
ORD-00000143,SUP-00034,Krueger-Jackson,PRD-000130,Monitored empowering migration,Packaging,2025-07-04,2025-07-21,2025-08-08,919,5132.0589,4716362.13,WH-002,"Atlanta, GA",Ordered,Pending,,2025-09-11
ORD-00000144,SUP-00016,Acosta and Sons,PRD-000077,Devolved hybrid core,Chemicals,2025-10-23,2025-11-30,2025-11-26,3469,1047.5465,3633938.81,WH-010,"Atlanta, GA",Returned,Fail,Matthew Green,2024-08-31
ORD-00000145,SUP-00032,"Foster, Powell and Moore",PRD-000065,Decentralized well-modulated encoding,Textiles,2025-09-13,2025-10-30,2025-11-02,191,4077.5731,683022.93,WH-014,"Atlanta, GA",Ordered,Pending,,2025-05-06
ORD-00000146,SUP-00072,Jackson Inc,PRD-000046,Ergonomic demand-driven function,Food & Beverage,2023-04-23,2023-05-17,2023-05-30,1083,6533.373,7075642.96,WH-008,"Atlanta, GA",In Transit,Pending,,2025-03-03
ORD-00000147,SUP-00027,"Ellis, Webb and Rivera",PRD-000198,Universal 6thgeneration emulation,Chemicals,2024-01-03,2024-01-09,2024-01-26,4744,9660.0786,45827412.88,WH-010,"Dallas, TX",Ordered,Pending,,2025-02-06
ORD-00000148,SUP-00024,Kelly and Sons,PRD-000184,Distributed user-facing encryption,Textiles,2025-05-06,2025-06-19,2025-06-20,4793,5403.7325,25900089.87,WH-009,"Los Angeles, CA",Ordered,,,2026-01-09
ORD-00000149,SUP-00045,Barnes-Rivers,PRD-000058,Pre-emptive context-sensitive process improvement,raw materials,2023-06-09,2023-06-24,2023-07-10,3822,4737.6266,18107208.87,WH-011,"Chicago, IL",Delivered,Pass,Heather Webster,2025-05-10
ORD-00000150,SUP-00060,"Smith, Hill and Steele",PRD-000024,Cloned cohesive open architecture,Textiles,2025-08-13,2025-09-21,,4880,3820.1815,18642485.72,WH-008,"New York, NY",Delivered,,James Suarez,2024-12-21
ORD-00000151,SUP-00041,Webster and Sons,PRD-000182,Fully-configurable solution-oriented open system,Textiles,2024-07-06,2024-08-17,,1642,2675.4689,4393119.93,WH-008,"Los Angeles, CA",Returned,Fail,Mark Forbes,2024-07-23
ORD-00000152,SUP-00033,Henderson-Mcguire,PRD-000075,Realigned coherent capacity,Food & Beverage,2024-11-13,2024-12-08,,883,6311.319,5572894.68,WH-009,"Los Angeles, CA",Delivered,Fail,Kevin Yang Jr.,2026-02-12
ORD-00000153,SUP-00047,Fuller-Reyes,PRD-000090,Multi-channeled asynchronous definition,Chemicals,2024-07-20,2024-08-10,2024-08-18,1115,2139.5364,2385583.09,WH-010,"Chicago, IL",Ordered,Pending,,2024-11-09
ORD-00000154,SUP-00036,Thomas-Velasquez,PRD-000178,Cross-group intangible interface,Raw Materials,2026-02-22,2026-04-11,2026-02-18,850,8287.592,7044453.2,WH-004,"Seattle, WA",Cancelled,Pending,,2026-01-11
ORD-00000155,SUP-00045,Barnes-Rivers,PRD-000185,Decentralized incremental application,FOOD & BEVERAGE,2025-02-15,2025-03-22,,623,4982.8255,3104300.29,WH-008,"Dallas, TX",In Transit,Pending,,2025-09-27
ORD-00000156,SUP-00064,Mitchell Ltd,PRD-000036,Focused regional contingency,Textiles,2024-03-04,2024-03-12,2024-03-11,4689,2575.5229,12076626.88,WH-005,"New York, NY",Delivered,Pending,Anthony Knight,2025-05-28
ORD-00000157,SUP-00061,Greene-Osborne,PRD-000045,Balanced solution-oriented methodology,Machinery,2025-02-26,2025-03-30,2025-02-02,1168,2687.7833,3139330.89,WH-010,"Los Angeles, CA",Returned,Pass,David Reyes,2025-11-27
ORD-00000158,SUP-00058,"Browning, Wiley and Duran",PRD-000094,Reactive disintermediate methodology,Textiles,2026-01-24,2026-03-01,2026-02-25,4553,6137.8059,27945430.26,WH-003,"Seattle, WA",Ordered,,,2026-03-01
ORD-00000159,SUP-00053,"Osborn, Ryan and Garrett",PRD-000151,Reactive incremental instruction set,Electronics,2025-02-06,2025-03-01,2025-03-08,2854,9253.5539,26409642.83,WH-008,"Seattle, WA",Delivered,Pass,Savannah Fischer,2025-05-11
ORD-00000160,SUP-00061,Greene-Osborne,PRD-000035,Programmable 6thgeneration open system,Machinery,2025-08-04,2025-08-24,2025-09-09,1907,9965.1921,19003621.33,WH-009,"Atlanta, GA",In Transit,Pending,,2026-03-22
ORD-00000161,SUP-00020,"Reyes, Parker and Gibson",PRD-000086,Integrated 5thgeneration neural-net,CHEMICALS,2024-12-25,2025-01-25,2025-01-28,3538,3806.6358,13467877.46,WH-012,"New York, NY",In Transit,Pending,,2024-08-16
ORD-00000162,SUP-00065,Ellis Group,PRD-000040,Profit-focused zero tolerance info-mediaries,Food & Beverage,2025-01-01,2025-02-08,2025-02-23,1257,6403.7004,8049451.4,WH-005,"Dallas, TX",Delivered,Fail,Catherine Schultz,2025-07-14
ORD-00000163,SUP-00032,"Foster, Powell and Moore",PRD-000191,Right-sized high-level pricing structure,Electronics,2023-06-14,2023-07-12,2023-07-10,4359,637.49,2778818.91,WH-009,"Los Angeles, CA",Returned,Pending,Cindy Velasquez,2024-07-21
ORD-00000164,SUP-00076,Roberts-Edwards,PRD-000071,Integrated well-modulated structure,Chemicals,2025-05-05,2025-06-10,2025-06-17,1325,4833.5626,6404470.45,WH-003,"Los Angeles, CA",Returned,,Jordan Osborne MD,2024-06-08
ORD-00000165,SUP-00070,"Morales, Allen and Pittman",PRD-000105,Universal bifurcated Graphical User Interface,Packaging,2025-09-11,2025-09-28,2025-10-11,1211,1815.5815,2198669.2,WH-010,"Dallas, TX",Cancelled,Pending,,2024-10-13
ORD-00000166,SUP-00029,"Lawrence, Sutton and Fowler",PRD-000127,Ameliorated contextually-based model,Raw Materials,2024-05-20,2024-06-17,2024-07-02,1541,4062.2854,6259981.8,WH-004,"Dallas, TX",Ordered,,,2025-03-08
ORD-00000167,SUP-00051,Hancock LLC,PRD-000154,Ameliorated 6thgeneration access,Food & Beverage,2024-12-24,2025-02-14,2025-02-15,3844,8557.7688,32896063.27,WH-014,"Seattle, WA",Returned,Pass,Robert Lee,2025-09-19
ORD-00000168,SUP-00038,Thomas-Wagner,PRD-000014,Upgradable composite firmware,Textiles,2025-10-09,2025-11-22,2025-11-19,4943,8398.6492,41514523.0,WH-013,"Chicago, IL",Delivered,Pass,Ronald Myers,2026-01-26
ORD-00000169,SUP-00021,"Walker, Mathis and Acosta",PRD-000150,Focused fresh-thinking paradigm,Packaging,2023-08-19,2023-09-13,2023-09-22,169,2429.3707,410563.65,WH-010,"Atlanta, GA",Returned,Pending,Stephanie Potter,2024-05-11
ORD-00000170,SUP-00025,Turner Ltd,PRD-000023,Total asymmetric hardware,Textiles,2024-07-01,2024-08-12,2024-08-19,2529,6166.4417,15594931.06,WH-003,"Atlanta, GA",Returned,Pending,Lisa Salinas,2024-11-24
ORD-00000171,SUP-00065,Ellis Group,PRD-000042,Managed neutral algorithm,Food & Beverage,2025-10-08,2025-10-18,2025-11-06,0,6192.684,14490880.56,WH-011,"Atlanta, GA",Delivered,Fail,,2024-05-25
ORD-00000172,SUP-00062,Chapman-Fuller,PRD-000056,Exclusive bandwidth-monitored website,Food & Beverage,2024-06-23,2024-08-21,2024-09-08,796,1071.9059,853237.1,WH-007,"Chicago, IL",Ordered,Pending,,2025-01-20
ORD-00000173,SUP-00067,Brooks and Sons,PRD-000120,Enhanced client-server throughput,FOOD & BEVERAGE,2023-07-27,2023-08-12,2023-08-07,490,723.5853,354556.8,WH-003,"New York, NY",In Transit,Pending,,2025-05-09
ORD-00000174,,"Nguyen, Cruz and Wilson",PRD-000138,Persevering zero-defect matrix,RAW MATERIALS,2025-04-02,2025-04-15,2025-05-02,120,5802.3218,515768.83,WH-007,"Seattle, WA",Delivered,Fail,Troy Hughes,2024-06-30
ORD-00000175,SUP-00045,Barnes-Rivers,PRD-000006,Intuitive bifurcated open system,Textiles,2024-10-27,2024-12-02,2024-12-21,2201,4036.0954,8883445.98,WH-003,"Seattle, WA",Ordered,Pending,,2025-07-22
ORD-00000176,SUP-00017,Griffin and Sons,PRD-000065,Decentralized well-modulated encoding,Packaging,2025-05-02,2025-06-07,2025-06-04,-640,4004.2134,2562696.58,WH-010,"Seattle, WA",In Transit,Pending,,2024-05-10
ORD-00000177,SUP-00055,"Myers, Coleman and White",PRD-000183,Business-focused content-based encryption,Raw Materials,2025-11-26,2025-12-20,2025-12-27,4089,8365.5912,34206902.42,WH-007,"Seattle, WA",Ordered,Pending,,2024-10-29
ORD-00000178,,"Nguyen, Cruz and Wilson",PRD-000026,Monitored didactic productivity,Food & Beverage,2025-07-13,2025-08-16,2025-08-23,4680,3787.4505,17725268.34,WH-002,"Chicago, IL",In Transit,Pending,,2024-08-19
ORD-00000179,SUP-00004,Humphrey Group,PRD-000157,Monitored grid-enabled concept,MACHINERY,2023-12-19,2024-01-28,2024-02-14,4881,6917.3555,33763612.2,WH-012,"Seattle, WA",Returned,Pending,Aaron Walters,2025-03-05
ORD-00000180,SUP-00059,Campbell and Sons,PRD-000187,Face-to-face next generation process improvement,Chemicals,2024-05-18,2024-06-04,2024-06-03,3751,2176.5002,8164052.25,WH-005,"Chicago, IL",Cancelled,Pending,,2024-05-30
ORD-00000181,SUP-00025,Turner Ltd,PRD-000012,Up-sized actuating model,Raw Materials,2026-02-19,2026-04-10,2026-04-16,8,9838.2118,78705.69,WH-012,"Los Angeles, CA",Cancelled,Pending,,2024-07-19
ORD-00000182,SUP-00018,"Thomas, Dennis and Rodriguez",PRD-000068,Synchronized next generation archive,Chemicals,2024-07-06,2024-07-23,2024-06-17,1953,5840.4573,11406413.11,WH-002,"Seattle, WA",Ordered,Pending,,2026-02-07
ORD-00000183,SUP-00027,"Ellis, Webb and Rivera",PRD-000107,Inverse 3rdgeneration architecture,Chemicals,2025-08-06,2025-09-24,2025-10-14,4754,1145.1714,5444144.84,WH-002,"Atlanta, GA",Ordered,Pending,,2024-09-20
ORD-00000184,SUP-00027,"Ellis, Webb and Rivera",PRD-000086,Integrated 5thgeneration neural-net,Raw Materials,2025-05-28,2025-07-22,2025-08-05,-3574,8699.1343,31090705.99,WH-008,"Chicago, IL",Delivered,,,2025-07-05
ORD-00000185,SUP-00061,Greene-Osborne,PRD-000167,Streamlined 24/7 success,Food & Beverage,2026-01-02,2026-02-14,2026-03-05,1282,8163.2446,10465279.58,WH-006,"Los Angeles, CA",Delivered,Pass,Latoya Lopez,2026-01-12
ORD-00000186,SUP-00007,Anderson-Jackson,PRD-000117,Grass-roots neutral database,Machinery,2023-04-27,2023-05-12,2023-05-15,3045,4547.0903,13845889.96,WH-008,"Seattle, WA",Ordered,Pending,,2025-08-16
ORD-00000187,SUP-00072,Jackson Inc,PRD-000155,Up-sized 24/7 migration,Chemicals,2024-04-28,2024-05-14,2024-05-27,1189,9615.9486,11433362.89,WH-007,"Dallas, TX",Delivered,,Andrew Scott,2025-12-24
ORD-00000188,SUP-00067,Brooks and Sons,PRD-000160,De-engineered needs-based emulation,Food & Beverage,2025-06-18,2025-08-04,2025-08-17,1536,6878.2992,10565067.57,WH-001,"Dallas, TX",In Transit,Pending,,2024-05-03
ORD-00000189,SUP-00013,Meza LLC,PRD-000166,Business-focused 24hour secured line,Electronics,2025-05-16,2025-07-11,,4197,2882.1795,12096507.36,WH-008,"Los Angeles, CA",Cancelled,Pending,,2025-11-26
ORD-00000190,SUP-00074,"Mcclain, Johnson and Gibson",PRD-000046,Ergonomic demand-driven function,Textiles,2026-01-06,2026-02-06,2026-02-11,4664,5875.9084,27405236.78,WH-011,"Seattle, WA",Returned,Fail,Alexander Reed,2026-03-03
ORD-00000191,SUP-00066,Willis-Olson,PRD-000137,Cross-group multi-state firmware,Food & Beverage,2025-12-12,2026-02-06,2026-02-11,4589,5437.2526,24951552.18,WH-002,"Atlanta, GA",In Transit,Pending,,2025-07-09
ORD-00000192,SUP-00072,Jackson Inc,PRD-000151,Reactive incremental instruction set,food & beverage,2024-03-06,2024-04-05,2024-04-25,1229,8865.3396,10895502.37,WH-006,"Chicago, IL",Ordered,Pending,,2026-04-13
ORD-00000193,SUP-00065,Ellis Group,PRD-000181,Profit-focused stable hardware,Electronics,2023-05-01,2023-05-11,2023-05-13,-2848,7540.0592,21474088.6,WH-009,"Chicago, IL",Returned,Fail,Matthew Crosby,2025-12-01
ORD-00000194,SUP-00062,Chapman-Fuller,PRD-000152,Focused background Internet solution,Machinery,2023-08-24,2023-09-02,2023-09-04,4843,9458.0177,45805179.72,WH-010,"Atlanta, GA",Returned,,Ethan Abbott,2024-05-16
ORD-00000195,SUP-00010,Robertson and Sons,PRD-000136,Cloned multi-state success,Electronics,2024-08-07,2024-09-05,2024-09-22,1712,5317.0457,9102782.24,WH-012,"Atlanta, GA",Ordered,Pending,,2024-10-16
ORD-00000196,SUP-00007,Anderson-Jackson,PRD-000183,Business-focused content-based encryption,Electronics,2023-05-04,2023-06-21,2023-07-09,4324,6629.2651,28664942.29,WH-004,"Chicago, IL",Delivered,Fail,Philip Carr,2026-01-13
ORD-00000197,SUP-00049,Arellano-Anderson,PRD-000104,Inverse context-sensitive hardware,Raw Materials,2025-10-21,2025-12-06,2025-12-11,4066,3396.59,13810534.94,WH-012,"Dallas, TX",Returned,Pass,Amy Gutierrez,2024-07-20
ORD-00000198,SUP-00068,Gaines-Jackson,PRD-000197,Multi-tiered dedicated focus group,Chemicals,2023-06-04,2023-07-19,2023-07-23,189,139.996,26459.24,WH-004,"Seattle, WA",Cancelled,Pending,,2024-11-27
ORD-00000199,SUP-00018,"Thomas, Dennis and Rodriguez",PRD-000034,Progressive regional utilization,Machinery,2025-08-10,2025-09-07,2025-09-15,39,7609.9017,296786.17,WH-004,"New York, NY",In Transit,,,2025-07-26
ORD-00000200,SUP-00064,Mitchell Ltd,PRD-000150,Focused fresh-thinking paradigm,Textiles,2023-07-13,2023-08-27,2023-09-02,476,9454.1937,4500196.2,WH-014,"Atlanta, GA",Delivered,Fail,Kelly Chen,2025-08-11
ORD-00000201,SUP-00022,"Reilly, Price and Galloway",PRD-000181,Profit-focused stable hardware,Chemicals,2025-02-11,2025-02-25,2025-03-12,4697,5509.8988,25879994.66,WH-010,"Seattle, WA",Cancelled,Pending,,2025-05-26
ORD-00000202,SUP-00040,"Ford, Smith and Hodge",PRD-000041,Ameliorated content-based analyzer,Machinery,2025-06-09,2025-06-23,,4139,3447.1685,14267830.42,WH-013,"New York, NY",Returned,Fail,Cynthia Young,2025-02-19
ORD-00000203,SUP-00045,Barnes-Rivers,PRD-000199,Self-enabling user-facing collaboration,Machinery,2023-05-12,2023-07-08,2023-07-03,4852,6643.4758,32234144.58,WH-003,"Atlanta, GA",Cancelled,Pending,,2024-12-16
ORD-00000204,SUP-00061,Greene-Osborne,PRD-000043,Decentralized disintermediate database,TEXTILES,2025-11-22,2026-01-02,2026-01-19,2449,623.2612,1943753.67,WH-003,"New York, NY",In Transit,Pending,,2024-06-09
ORD-00000205,SUP-00065,Ellis Group,PRD-000009,Open-architected explicit complexity,Raw Materials,2024-02-04,2024-03-14,2024-04-03,3264,7497.411,24471549.5,WH-006,"Chicago, IL",In Transit,Pending,,2025-07-20
ORD-00000206,SUP-00051,Hancock LLC,PRD-000167,Streamlined 24/7 success,Food & Beverage,2025-05-06,2025-06-07,2025-06-15,2596,2832.4822,7353123.79,WH-002,"Dallas, TX",Cancelled,Pending,,2024-09-25
ORD-00000207,SUP-00060,"Smith, Hill and Steele",PRD-000007,Customer-focused context-sensitive attitude,Packaging,2023-11-09,2023-12-05,2023-12-03,988,7793.6633,7700139.34,WH-003,"New York, NY",In Transit,,,2024-10-24
ORD-00000208,SUP-00022,"Reilly, Price and Galloway",PRD-000060,Ergonomic global architecture,Food & Beverage,2024-02-29,2024-03-25,2024-04-02,1345,6310.714,8487910.33,WH-004,"Dallas, TX",Cancelled,Pending,,2025-04-15
ORD-00000209,SUP-00009,Burton Ltd,PRD-000195,Cross-group background database,Raw Materials,2023-07-07,2023-08-28,2023-09-01,2308,3489.2245,8053130.15,WH-006,"Dallas, TX",Cancelled,,,2024-12-15
ORD-00000210,SUP-00007,Anderson-Jackson,PRD-000198,Universal 6thgeneration emulation,Chemicals,2024-01-11,2024-01-22,2024-01-22,17,3654.6194,52006.89,WH-002,"Seattle, WA",In Transit,Pending,,2026-04-03
ORD-00000211,SUP-00074,"Mcclain, Johnson and Gibson",PRD-000072,Realigned bandwidth-monitored benchmark,Packaging,2025-09-29,2025-10-06,2025-10-02,4028,1117.1706,4499963.18,WH-014,"New York, NY",Cancelled,Pending,,2024-12-29
ORD-00000212,SUP-00064,Mitchell Ltd,PRD-000030,Inverse real-time database,Electronics,2024-07-31,2024-09-13,,805,4282.4231,3447350.6,WH-009,"Dallas, TX",Cancelled,Pending,,2024-10-21
ORD-00000213,SUP-00069,Thompson-Owens,PRD-000036,Focused regional contingency,Raw Materials,2025-08-07,2025-10-03,2025-10-23,1379,4449.7619,3821296.54,WH-011,"New York, NY",Cancelled,Pending,,2024-10-28
ORD-00000214,SUP-00043,"Johnson, Brown and Coleman",PRD-000194,Re-contextualized mission-critical algorithm,Chemicals,2023-12-02,2024-01-29,2024-02-12,2047,6397.7156,13096123.83,WH-007,"New York, NY",In Transit,Pending,,2024-07-31
ORD-00000215,SUP-00031,Lee Ltd,PRD-000053,Public-key 4thgeneration hierarchy,Food & Beverage,2023-04-23,2023-06-07,,-1440,5678.1588,8176548.67,WH-005,"Atlanta, GA",Ordered,Pending,,2025-04-01
